artist,title,album,url,isDownloaded
Good Charlotte,I Just Wanna Live (Video),,https://music.youtube.com/watch?v=rISYCquFeI8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Good Charlotte,Lifestyles of the Rich & Famous (Video),,https://music.youtube.com/watch?v=y-jC3H_8Dk4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Good Charlotte,The Anthem (Video),,https://music.youtube.com/watch?v=desJKYvdq9Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Sarahkoruya,Try Not To Sing Along EMO Edition! - Part 2! 🖤,,https://music.youtube.com/watch?v=11mcZTP8m4olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Sarahkoruya,Try Not To Sing Along EMO Edition! - Part 1! 🖤,,https://music.youtube.com/watch?v=Neba1iY48n4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Weightless,,https://music.youtube.com/watch?v=TpG3BxRctQ4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,"Dear Maria, Count Me In",,https://music.youtube.com/watch?v=GcNiKCmWdYElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Jon Bellion,All Time Low,,https://music.youtube.com/watch?v=AXnqkVTFUqYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Something's Gotta Give (Live),,https://music.youtube.com/watch?v=bzFSqmKErW8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,A Love Like War (feat. Vic Fuentes),,https://music.youtube.com/watch?v=rDbVY3gCJgglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Don't You Go,,https://music.youtube.com/watch?v=cDSiMwirXVElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
We the Kings,Check Yes Juliet,,https://music.youtube.com/watch?v=5CUyWJ7UINMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Old Scars / Future Hearts,,https://music.youtube.com/watch?v=xnoJ_0lk_5wlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Old Scars / Future Hearts,,https://music.youtube.com/watch?v=xnoJ_0lk_5wlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Something's Gotta Give,,https://music.youtube.com/watch?v=sYeM0nFWcqElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Shawn Mendes,Life Of The Party (Official Lyric Video),,https://music.youtube.com/watch?v=5fcTCMWx2-slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Red Jumpsuit Apparatus,Face Down,,https://music.youtube.com/watch?v=6Ux6SlOE9Qklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Red Hot Chili Peppers,Dani California,,https://music.youtube.com/watch?v=Sb5aq5HcS1Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Reckless Paradise,,https://music.youtube.com/watch?v=Nq1MTaw2X6slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,End of Me (Lyric Video) (feat. Rivers Cuomo),,https://music.youtube.com/watch?v=5HyE20RC8iYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
VM Music Channel,Top 100 Most Viewed Rock Songs On YouTube(1-100). Best Rock Songs,,https://music.youtube.com/watch?v=5mHxkdOLt_klist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Red Flag,,https://music.youtube.com/watch?v=l2UktJtKpFwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Creed,One Last Breath,,https://music.youtube.com/watch?v=qnkuBUAwfe0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Girlfriend (Official Video),,https://music.youtube.com/watch?v=Bg59q4puhmglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Girlfriend (Official Video),,https://music.youtube.com/watch?v=Bg59q4puhmglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Daniel Powter,Bad Day (HD Remaster),,https://music.youtube.com/watch?v=gH476CxJxfglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Let Me Go (Official Video) (feat. Chad Kroeger),,https://music.youtube.com/watch?v=AqajUg85Ax4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Head Above Water,,https://music.youtube.com/watch?v=EKF6ghfcQiclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Bite Me,,https://music.youtube.com/watch?v=ciqUEV9F0OYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Paramore,Born for This,,https://music.youtube.com/watch?v=OFxpEFb7TtElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
MOD SUN,Annoying,Internet Killed The Rockstar,https://music.youtube.com/watch?v=sHRWul_VmZclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Glass Houses,Self Care,https://music.youtube.com/watch?v=OgT4lVFkycIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Together,Self Care,https://music.youtube.com/watch?v=F158ntMMtIolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,misery business,"Tickets To My Downfall (""SOLD OUT"" Deluxe)",https://music.youtube.com/watch?v=X0Wb9yw6Ltglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Composure,Self Care,https://music.youtube.com/watch?v=-P_IRTIr20slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Sleeping With Sirens,Better Off Dead,Madness (Deluxe Edition),https://music.youtube.com/watch?v=qqyFTrr9fL4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Pierce The Veil,I Don't Care If You're Contagious,Selfish Machines,https://music.youtube.com/watch?v=tjZHf5uxH0Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Weightless,Weightless,https://music.youtube.com/watch?v=GhnbHifJVYIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
New Found Glory,Forget My Name,Sticks And Stones,https://music.youtube.com/watch?v=wwR0ViXGTWclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yellowcard,Breathing,Ocean Avenue,https://music.youtube.com/watch?v=SucBpQiwYZUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Flyleaf,Again,,https://music.youtube.com/watch?v=KbdCeWoEH1Ulist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
My Chemical Romance,Helena,,https://music.youtube.com/watch?v=UCCyoocDxBAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Answering Machine,The Answering Machine - Cliffer (Official Video),,https://music.youtube.com/watch?v=y_7yEpu3Z2Mlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,I Feel Like Dancin',,https://music.youtube.com/watch?v=MTJkE8Ki3Gglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Sleeping With Sirens,Scene Two - Roger Rabbit,"If you were a movie, this would be your soundtrack",https://music.youtube.com/watch?v=M7hjbGdE1jwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
