artist,title,album,url,isDownloaded
Yours Truly,Vivid Dream,Self Care,https://music.youtube.com/watch?v=xGuHWJBap4Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Stand Atlantic,Cigarette Kiss,Skinny Dipping,https://music.youtube.com/watch?v=DaggzbLe5lslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Lil Peep,Gym Class,Gym Class,https://music.youtube.com/watch?v=eKWgNfzUua0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Composure,Composure,https://music.youtube.com/watch?v=WcOWgYnIr2Ylist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Together,Together,https://music.youtube.com/watch?v=ZU2FERvUErUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Funeral Home,Self Care,https://music.youtube.com/watch?v=g6J5U_wiMK8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Siamese Souls,Self Care,https://music.youtube.com/watch?v=ci8EsXhQITAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,my ex's best friend,Tickets To My Downfall,https://music.youtube.com/watch?v=umfi3r2tk6Qlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,forget me too,Tickets To My Downfall,https://music.youtube.com/watch?v=88iAXJGvl3Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,drunk face,Tickets To My Downfall,https://music.youtube.com/watch?v=Ae20mQtGuTElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,el Diablo,Hotel Diablo,https://music.youtube.com/watch?v=wz1PtBEUxPQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Hollywood Whore,Hotel Diablo,https://music.youtube.com/watch?v=YkGo6aK968Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Waste Love (feat. Madison Love),Hotel Diablo,https://music.youtube.com/watch?v=mWLZcfmpOyclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Glass House (feat. Naomi Wild),Hotel Diablo,https://music.youtube.com/watch?v=LFKP9LXLRG8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,bloody valentine,Tickets To My Downfall,https://music.youtube.com/watch?v=RKwpWqOrSA8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Evangelion,Nobody Forgets,Things to Do Before Dying,https://music.youtube.com/watch?v=mmml6fDPJ2Ulist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Circles,Circles,https://music.youtube.com/watch?v=T9gtPPLXgsUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
System Of A Down,Chop Suey!,,https://music.youtube.com/watch?v=CSvFpBOe8eYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Pierce The Veil,Besitos,Selfish Machines,https://music.youtube.com/watch?v=fn3s9vHzOAIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Fearless Records,Pierce The Veil - Floral & Fading (Official Music Video),,https://music.youtube.com/watch?v=t8puVdocLLclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
i'm cyborg but that's ok,CASTLEBEAT - Change Your Mind,,https://music.youtube.com/watch?v=fJ5U3Q3PZ4slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Pierce The Veil,Bulls in the Bronx,,https://music.youtube.com/watch?v=WumCI56iYUklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Pierce The Veil,King for a Day (feat. Kellin Quinn),,https://music.youtube.com/watch?v=icXUkIfZxyglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Fede973,Fanfarlo - I'm A Pilot -,,https://music.youtube.com/watch?v=dt4tj8TtXTclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
chtiteaxelle,Black Rebel Motorcycle Club - Conscience Killer,,https://music.youtube.com/watch?v=PY4Cor3mTuAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Maia Klaassen,brothers martin - the missionary,,https://music.youtube.com/watch?v=MtOTuv3wMX0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Kirikoulevaillant,Diamond Hoo Ha Man - Supergrass,,https://music.youtube.com/watch?v=1SDub0HpYDclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
carolesdaughter,Violent,,https://music.youtube.com/watch?v=KJbsw_rliL8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Lorde,"Homemade Dynamite (feat. Khalid, Post Malone & SZA)",,https://music.youtube.com/watch?v=LONIThD7vO8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Pierce The Veil,Hell Above,,https://music.youtube.com/watch?v=wq0mbynj4_klist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
YUNGBLUD,Loner,,https://music.youtube.com/watch?v=1kfALLjeND4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Fountains Of Wayne,Stacy's Mom,Welcome Interstate Managers,https://music.youtube.com/watch?v=sT_hnNDstnElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Smash Into Pieces,Let Me Be Your Superhero,,https://music.youtube.com/watch?v=SeInLlD_-7olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Composure,,https://music.youtube.com/watch?v=BB_8YdRC-ZQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Pierce The Veil,Dive In,,https://music.youtube.com/watch?v=fcsnCq-azSslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Silent Theory,Fragile Minds,,https://music.youtube.com/watch?v=p-e1GbPb3f8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Dreambound,Saviour - Never Sleep (OFFICIAL MUSIC VIDEO),,https://music.youtube.com/watch?v=shRuR-XeEHclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Our Mirage,The Unknown,,https://music.youtube.com/watch?v=36j03cY1SIwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bring Me the Horizon,Teardrops,,https://music.youtube.com/watch?v=L5uV3gmOH9glist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Offspring,"You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace",https://music.youtube.com/watch?v=weqK155M_4olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Against The Current,Gravity,,https://music.youtube.com/watch?v=S34KpOAgyTglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,Monsters (feat. Blackbear),,https://music.youtube.com/watch?v=NlnwXIigAAslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Neck Deep,December (again) [feat. Mark Hoppus],,https://music.youtube.com/watch?v=EQPcKe0LDdQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
I Prevail,Hurricane,,https://music.youtube.com/watch?v=zhMt7kvgzRMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Too Close to Touch,Nerve Endings,,https://music.youtube.com/watch?v=8No28NDPEJclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Delusional Paradise (feat. Jake Wilson),,https://music.youtube.com/watch?v=GZ_87b18Isolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Heartsleeve,,https://music.youtube.com/watch?v=QmnmWT-iKtYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Siamese Souls,,https://music.youtube.com/watch?v=QFtPfC2fdCIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Funeral Home,,https://music.youtube.com/watch?v=3zXFwrk1irwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Yours Truly - Strangers (Music Video),,https://music.youtube.com/watch?v=AzQJQjzYUb8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Afterglow,,https://music.youtube.com/watch?v=cmuGwcrR6R0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Paramore,Ignorance,Brand New Eyes,https://music.youtube.com/watch?v=5Vy5tSWv93olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,Welcome To The Masquerade,Welcome To The Masquerade,https://music.youtube.com/watch?v=o42iwnSYRlglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,E For Extinction,Welcome To The Masquerade,https://music.youtube.com/watch?v=ytO2Ymslc9clist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Skillet,Whispers in the Dark,Comatose,https://music.youtube.com/watch?v=chrPjWPG-nklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Skillet,Falling Inside the Black,Comatose,https://music.youtube.com/watch?v=_lXUXITUp0olist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Three Days Grace,Time of Dying,One-X,https://music.youtube.com/watch?v=05wXNKzOkRMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
STARSET,My Demons,Transmissions,https://music.youtube.com/watch?v=Or9FqF0qZBslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,War of Change,The End Is Where We Begin,https://music.youtube.com/watch?v=8onXlXfbOXslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,Courtesy Call,The End Is Where We Begin,https://music.youtube.com/watch?v=V0yL4MODEcQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Dire Straits,Sultans of Swing - Video Version,,https://music.youtube.com/watch?v=h0ffIJ7ZO4Ulist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Fallen Leaves,,https://music.youtube.com/watch?v=9BXNKyoW_Owlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,This Is Our War,Afraid of Heights (Deluxe Version),https://music.youtube.com/watch?v=g4CIHLRu0NIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,February Winds,Afraid of Heights (Deluxe Version),https://music.youtube.com/watch?v=k8dhzLET2_Ilist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Good Charlotte,Lifestyles of the Rich & Famous,The Young And The Hopeless,https://music.youtube.com/watch?v=mGrufrND1m0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Rise Against,The Violence,Wolves,https://music.youtube.com/watch?v=SGHHc1jebYklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Rise Against,House On Fire,Wolves,https://music.youtube.com/watch?v=ZuKBM_rh11Alist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Standing in the Rain,Billy Talent,https://music.youtube.com/watch?v=dJqNAoQsNwolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Saint Veronika,,https://music.youtube.com/watch?v=XYr5IC-mGi4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Cure for the Enemy,Dead Silence,https://music.youtube.com/watch?v=aRvBdZ0PkVolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Dead Silence,Dead Silence,https://music.youtube.com/watch?v=ElGTgdLAknYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,River Below,Billy Talent,https://music.youtube.com/watch?v=BnzrtuhPdnIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Sk8er Boi,,https://music.youtube.com/watch?v=TIy3n2b7V9klist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Paramore,That's What You Get,,https://music.youtube.com/watch?v=1kz6hNDlEEglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
We The Kings,"Check Yes, Juliet",We The Kings,https://music.youtube.com/watch?v=2EZqfRt1w44list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Jimmy Eat World,Pain,Futures,https://music.youtube.com/watch?v=EbSlCrleDgElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Lustra,Scotty Doesn't Know,Left for Dead,https://music.youtube.com/watch?v=lcEkS9tcIjglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Bowling For Soup,1985,1985,https://music.youtube.com/watch?v=QPrSjkGJdHMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Reckless Paradise,Reckless Paradise,https://music.youtube.com/watch?v=GHk-gI8Nccwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Red Flag,Red Flag (German Slimline),https://music.youtube.com/watch?v=PU0Br-luEpUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Pins and Needles,Billy Talent II,https://music.youtube.com/watch?v=pEN1eeyXsTUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Foo Fighters,The Pretender,,https://music.youtube.com/watch?v=SBjQ9tuuTJQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Cab,Angel With a Shotgun,Symphony Soldier,https://music.youtube.com/watch?v=Oxd6pXSYkzElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yellowcard,Ocean Avenue,Ocean Avenue,https://music.youtube.com/watch?v=LvyHVgocP_0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,This Suffering,Billy Talent II,https://music.youtube.com/watch?v=ECo2XAGBWr4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Fallen Leaves,Billy Talent II,https://music.youtube.com/watch?v=ZEPsD4sHwGAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Too Close to Touch,Someday,,https://music.youtube.com/watch?v=SLscGEAAj2wlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Too Close to Touch,Sinking So Long,,https://music.youtube.com/watch?v=n5HFbei-_0Elist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
All Time Low,"Dear Maria, Count Me In","So Wrong, It's Right",https://music.youtube.com/watch?v=jDC1wP4-Wqolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,bloody valentine,,https://music.youtube.com/watch?v=wSdT-SArM2Qlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Avril Lavigne,Complicated,,https://music.youtube.com/watch?v=5NPBIwQyPWElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Paramore,Decode,,https://music.youtube.com/watch?v=RvnkAtWcKYglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Billy Talent,Surrender,,https://music.youtube.com/watch?v=aqP4-dUMkMclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Too Close to Touch,Sympathy,,https://music.youtube.com/watch?v=qHbjoN3hUmklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Too Close to Touch,Leave You Lonely,,https://music.youtube.com/watch?v=_utUbpq7Miwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Paramore,Still Into You,,https://music.youtube.com/watch?v=OblL026SvD4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Flyleaf,All Around Me,,https://music.youtube.com/watch?v=xN0FFK8JSYElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Lee,My Chemical Romance - Teenagers (lyrics),,https://music.youtube.com/watch?v=faG5mmkDbyclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Burnout,Courtesy Call - Thousand Foot Krutch (Lyrics),,https://music.youtube.com/watch?v=hxqW1Eq0iP4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
MsImperfectt,Face Down - Red Jumpsuit Apparatus Lyrics On Screen,,https://music.youtube.com/watch?v=0LNVOreafhklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
GWLyrics,My Demons - Starset - (fan lyric video),,https://music.youtube.com/watch?v=LSvOTw8UH6slist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
sweetmerci95,Cranberries Zombie  ( lyrics ),,https://music.youtube.com/watch?v=Uv5wF-E9D8Ylist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Shinedown,The Crow & The Butterfly,,https://music.youtube.com/watch?v=1B89Osfj8dglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Offspring,Hit That,,https://music.youtube.com/watch?v=HwRL1LNVTLIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Roots,The Seed (2.0) OG Lyrics Version (feat. Cody Chesnutt),,https://music.youtube.com/watch?v=ojC0mg2hJCclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
TV On The Radio,Happy Idiot,,https://music.youtube.com/watch?v=OaKVy-FlaUAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
TV On The Radio,Wolf Like Me,,https://music.youtube.com/watch?v=j1-xRk6llh4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,Fly on the Wall,,https://music.youtube.com/watch?v=y5A_ywn__nElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Crash,Sinners Never Sleep,https://music.youtube.com/watch?v=tVPs1Hu7fHQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Straight to My Head,,https://music.youtube.com/watch?v=XdedNLRFlr8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Sleeping With Sirens,If You Can't Hang,,https://music.youtube.com/watch?v=_UwWYtLWEZglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
You Me At Six,Our House (The Mess We Made),,https://music.youtube.com/watch?v=4y5bw_Jpirslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
blink-182,Adam's Song,,https://music.youtube.com/watch?v=2MRdtXWcgIwlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
blink-182,Darkside,,https://music.youtube.com/watch?v=4cbSPNZryzolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
State Champs,Where I Belong (feat. We the Kings),,https://music.youtube.com/watch?v=yiAJFa26KKUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,I Can't Feel,,https://music.youtube.com/watch?v=hxRDfVFSD3Mlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,Strangers,Too Late for Apologies,https://music.youtube.com/watch?v=_P8WQ5z9WT8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Yours Truly,High Hopes,High Hopes,https://music.youtube.com/watch?v=-5_X4SBXIoQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Tonight Alive,Lonely Girl,,https://music.youtube.com/watch?v=yrkfkwzChoMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Capital Cities,Safe And Sound,In A Tidal Wave Of Mystery (Deluxe Edition),https://music.youtube.com/watch?v=njvA03rMHx4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
lovelytheband,broken,finding it hard to smile,https://music.youtube.com/watch?v=HqiuqX-AMsAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
MGMT,Kids,Oracular Spectacular,https://music.youtube.com/watch?v=VHb_XIql_gUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Jimmy Eat World,The Middle,Bleed American,https://music.youtube.com/watch?v=rubpIfLPzvUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Good Charlotte,The Anthem,The Young And The Hopeless,https://music.youtube.com/watch?v=kLtdJ1rM8eslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Lit,My Own Worst Enemy,A Place In The Sun,https://music.youtube.com/watch?v=is8gGf22bWIlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Offspring,The Kids Aren't Alright,Americana,https://music.youtube.com/watch?v=-uQi0vJK9lklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Three Days Grace,Get Out Alive,One-X,https://music.youtube.com/watch?v=eE29TpRjPOElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Three Days Grace,Animal I Have Become,One-X,https://music.youtube.com/watch?v=ysho2xTWUYolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The White Stripes,Fell in Love with a Girl,Fell in Love with a Girl,https://music.youtube.com/watch?v=1CK7v9VUBvslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Younger Hunger,Dead Inside,,https://music.youtube.com/watch?v=WG564GILdCYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Abhi The Nomad,Sex n' Drugs (feat. Harrison Sands),,https://music.youtube.com/watch?v=jVsrEe464DQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Chelou,Halfway to Nowhere,,https://music.youtube.com/watch?v=BgP9tzt9_Z8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
French 79,Hometown,,https://music.youtube.com/watch?v=yAv5pLO37mElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Far Caspian,Blue,Between Days,https://music.youtube.com/watch?v=Vz3Lq3AGsaMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Far Caspian,A Dream of You,A Dream of You,https://music.youtube.com/watch?v=CnkFFbLp2xklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Fake Laugh,Better For Me,Better For Me,https://music.youtube.com/watch?v=2KAzYYTH2EYlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Young Hunting,Sweet Bird,Hazel,https://music.youtube.com/watch?v=HNd5HHTqwbElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Great Gable,Drift,GG,https://music.youtube.com/watch?v=-JjRf93wKHAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Mild Orange,Some Feeling,Foreplay,https://music.youtube.com/watch?v=KEum8nUzr-Ylist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Black Pistol Fire,Speak of the Devil,Deadbeat Graffiti,https://music.youtube.com/watch?v=AAWkPljINzUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
I DONT KNOW HOW BUT THEY FOUND ME,Choke,,https://music.youtube.com/watch?v=mvJjmWTg7Qolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
I DONT KNOW HOW BUT THEY FOUND ME,Do It All The Time,,https://music.youtube.com/watch?v=hXzPxBhhmY8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
half·alive,still feel.,,https://music.youtube.com/watch?v=KOOhPfMbuIQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Peach Pit,Alrighty Aphrodite,Being So Normal,https://music.youtube.com/watch?v=6e3qnMmeApElist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Briston Maroney,Freakin' Out On the Interstate,Carnival,https://music.youtube.com/watch?v=__2Pui0YN_Mlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Arctic Monkeys,505,Favourite Worst Nightmare,https://music.youtube.com/watch?v=qU9mHegkTc4list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
MGMT,Electric Feel (Official HD Video),,https://music.youtube.com/watch?v=MmZexg8sxyklist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Empire of The Sun,Walking on a Dream,,https://music.youtube.com/watch?v=eimgRedLkkUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Empire of The Sun,Walking on a Dream,,https://music.youtube.com/watch?v=eimgRedLkkUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
The Killers,Somebody Told Me Closed Captioned,,https://music.youtube.com/watch?v=Y5fBdpreJiUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Good Charlotte,Dance Floor Anthem (I Don't Want to Be in Love) - Radio Edit,,https://music.youtube.com/watch?v=YgGLl8CanQolist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
AFI,"Miss Murder Long Version, Closed Captioned",,https://music.youtube.com/watch?v=YU4hhNKsPoglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Nine Lashes,Anthem Of The Lonely,World We View,https://music.youtube.com/watch?v=-_Vb3qAjKM0list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Cult to Follow,Leave It All Behind,,https://music.youtube.com/watch?v=wNH3UVpYSSslist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Breaking Benjamin,The Diary of Jane,,https://music.youtube.com/watch?v=DWaB4PXCwFUlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,Courtesy Call,,https://music.youtube.com/watch?v=ocpDEOXABWglist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Thousand Foot Krutch,Be Somebody,,https://music.youtube.com/watch?v=PGSvITdmrXMlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Burnout,Be Somebody - Thousand Foot Krutch (Lyrics),,https://music.youtube.com/watch?v=3L3R0o3PEyQlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,5:3666 (feat. phem),Hotel Diablo,https://music.youtube.com/watch?v=jiU7i2surR8list=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Paramore,Misery Business,,https://music.youtube.com/watch?v=aCyGvGEtOwclist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,why are you here,,https://music.youtube.com/watch?v=LmTXmOH6M_Ilist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
Machine Gun Kelly,Waste Love (feat. Madison Love),,https://music.youtube.com/watch?v=t8tdvXBdvYAlist=PLzx7xtGqjNzoahrq-AQmO7DHbJZtGqZUC,False
